MASTER_ID,NAME,LOC,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,Revenue(ZAR)
1-C7-2699,LANDIS+GYR (PTY) LTD,ORA-4882_ENE001,Active,1,2,1,5,0,0,0,-759986.64,-R32 065.13
1-C7-2700,ENERWEB (PTY) LTD,ORA-4883_ENE002,Active,1,0,79,0,689772,0,0,0,R46 211.04
1-C7-2703,ENGEN PETROLEUM LIMITED,ORA-4886_ENG002,Active,1,60,744,100,310500,73444.8,0,-31500,R738 609.53
1-C7-2708,EOH MTHOMBO (PTY) LTD,ORA-4891_ENT009,Active,1,2,2,0,0,0,0,0,R4 191.89
1-C7-2709,ENTERPRISE OUTSOURCING E.CAPE,ORA-4892_ENT010,Active,1,12,3,1,0,0,0,0,R1 419.50
1-C7-2713,FIS SYSTEMS SOUTH AFRICA (PTY) LTD,ORA-4896_ENV002,Active,1,4,314,24,621998,743412,0,-109296,R799 025.01
1-C7-2714,ENVENT (PTY) LTD,ORA-4897_ENV003,Active,2,1,1,0,208520,0,0,0,R33.33
1-C7-2718,EPI-USE AFRICA (PTY) LTD,ORA-4902_EPI002,Active,1,1,15,11,96856,0,-19152,-20941.8,R31 728.09
1-C7-2722,PSG INVEST (PTY) LTD,ORA-4906_EQU002,Active,2,2,4,2,0,0,0,-23628,R1 827.32
1-C7-2728,ERM TOURS (PTY) LTD,ORA-4912_ERM001,Active,1,1,3,0,0,0,0,0,R1 385.67
1-C7-2729,ERNST & YOUNG,ORA-4913_ERN001,Active,5,0,44,1,0,0,0,0,R145 717.33
1-C7-2735,AME AFRICA HEALTHCARE (PTY)LTD,ORA-4304_AME004,Active,1,1,3,7,0,0,0,-409882.44,-R330.21
1-C7-2738,AMORPHOUS NEW MEDIA (PTY)LTD,ORA-4307_AMO001,Active,1,1,0,0,0,0,0,0,R561.67
1-C7-2743,AMPATH TRUST,ORA-4312_AMP005,Active,1,1,8,4,0,0,0,-810334.8,R119.09
1-C7-2745,ANANZI  (PTY) LTD,ORA-4314_ANA001,Active,1,3,3,0,0,0,0,0,R0.00
1-C7-2751,AKANI EGOLI T/A GOLD REEF CITY CASINO,ORA-4320_AKA001,Active,1,1,2,0,0,0,0,0,R0.00
1-C7-2752,AKAMAI INTERNATIONAL B.V,ORA-4321_AKA002,Active,1,0,9,0,0,0,0,0,R38 332.79
1-C7-2755,ALBANY BAKERY,ORA-4324_ALB002,Active,1,0,0,0,0,0,0,0,R975.60
1-C7-2756,ALCATEL LUCENT SOUTH AFRICA,ORA-4325_ALC001,Active,1,3,10,2,0,0,0,-588126,R5 240.45
1-C7-2759,ALEXANDER FORBES GROUP SERVICES (PTY) LTD,AFORBES-BRY-115WEST-ALWAYSON-ELINE-MI,Active,2,19,1433,210,2781347,821477.03,-162671.04,-263700,R688 405.21
1-C7-2765,ALGOA NET I. S. P.,ORA-4334_ALG001,Active,1,1,51,2,0,0,0,0,R5 069.17
1-C7-2772,AFRISAM (SOUTH AFRICA) (PTY) LTD,ORA-4342_ALP001,Active,1,3,148,6,254809,0,0,0,R218 361.66
1-C7-2775,AFRICAN ALLIANCE ADVISORY LIMITED,ORA-4345_AFR040,Active,10,5,215,23,297064,88792,-52525,-904068,R442 237.51
1-C7-2781,AFRIPACK (PTY)LTD,ORA-4352_AFR047,Active,1,1,9,0,0,0,0,0,R600.13
1-C7-2787,ALLAN GRAY LTD,ORA-4358_AGL001,Active,1,15,780,67,522032.55,183951,0,0,R1 052 865.57
1-C7-2788,GLOBAL ACCESS TELECOM SERVICES SA (PTY) LTD,ORA-4359_AGN001,Active,1,2,3,0,0,0,0,0,R1 985.67
1-C7-2790,AGRICOL SEED CO,ORA-4361_AGR005,Active,1,10,370,44,32310.56,-10512.52,0,-67740,R93 358.40
1-C7-2792,AMADEUS GLOBAL TRAVEL,ORA-4363_AGT001,Active,2,172,1479,62,13538.72,2506.4,0,-183949.44,R283 973.98
1-C7-2800,AIR PRODUCTS,ORA-4371_AIR001,Active,1,16,270,6,600,0,0,-96000,R324 551.10
1-C7-2801,AIRPORTS COMPANY SA LIMITED,ORA-4372_AIR002,Active,2,11,28,0,0,0,0,0,R12 750.00
1-C7-2804,AEROSUD HOLDINGS (PTY) LTD,ORA-4375_AER001,Active,1,1,0,2,0,0,0,-12707.52,R0.00
1-C7-2806,SPHERE INTERNET ACCESS,ORA-4377_AER003,Active,1,1,8,0,0,0,0,0,R8 661.19
1-C7-2807,AMOBIA COMMUNICATIONS (PTY) LTD,ORA-4378_AER004,Active,1,1,2,0,0,0,0,0,R13 954.50
1-C7-2812,TONGAAT HULETT STARCH (PTY) LTD,ORA-4383_AFR001,Active,1,8,199,36,374384.94,314244.08,0,0,R170 600.28
1-C7-2813,AFRICAN BANK,ORA-4384_AFR004,Active,1,3,152,57,2464300.4,0,0,-877857.6,R142 233.41
1-C7-2814,AMB CAPITAL LTD,ORA-4386_AFR011,Active,1,3,6,0,0,0,0,0,R0.00
1-C7-2819,AFRIGIS (PTY) LTD,ORA-4391_AFR021,Active,1,2,85,17,0,0,0,0,R187 198.59
1-C7-2823,AFRICAN SALES COMPANY,ORA-4395_AFR029,Active,1,6,219,29,68856,94492.96,0,0,R51 921.45
1-C7-2824,LIFE HEALTHCARE GROUP,ORA-4396_AFR031,Active,1,191,3324,283,1768900.64,1223484,0,-14179500,R2 346 057.91
1-C7-2828,AFRICAN BANKING CORPORATION,ORA-4401_AFR038,Active,1,2,0,2,0,0,0,0,R720.24
1-C7-2831,ABSA INSURANCE COMPANY,ORA-4404_ABS002,Active,1,0,48,0,0,0,0,0,R13 621.53
1-C7-2832,ABSA BANK (INFRASTRUCTURE SERVICES),ORA-4405_ABS003,Active,3,10,346,92,980801.8,5500,0,0,R1 373 923.15
1-C7-2834,ABSA BANK INFRASTRUCTURE SERVICES  MOZAMBIQUE,ORA-4407_ABS009,Active,1,3,62,9,0,1044618,0,0,R211 580.50
1-C7-2835,ABILITY SOLUTIONS,ORA-4408_ABS022,Active,1,0,7,4,45340,0,0,0,R1 186.95
1-C7-2837,ABSA INTERNET ACCESS,ORA-4410_ABS024,Active,1,0,2,0,0,0,0,0,R0.00
1-C7-2838,ABSA CORPORATE MERCHANT BANK,ORA-4411_ABS025,Active,1,1,10,0,0,0,0,0,R15 142.10
1-C7-2844,ABB SOUTH AFRICA (PTY) LTD.,ORA-4419_ABB002,Active,1,1,45,0,0,0,0,0,R122 740.47
1-C7-2847,ABERDARE CABLES (PTY) LTD,ORA-4423_ABE006,Active,1,1,3,0,0,0,0,0,R0.00
1-C7-2851,ABSOL INTERNET BUSINESS SOLUTIONS (PTY) LTD,ORA-4427_ABS027,Active,1,3,9,2,0,0,0,-20083.8,R4 950.56
1-C7-2852,ABSA BANK (INFO SUPPORT),ORA-4428_ABS028,Active,2,0,77,0,0,0,0,0,R12 500.00
1-C7-2856,TECHNO HOW C.C. T/A ACB SOUTH AFRICA,ORA-4432_ACB002,Active,1,5,0,3,0,0,0,0,-R108.67
1-C7-2857,AC BRABYS PTY LTD,ORA-4433_ACB003,Active,1,1,0,5,0,0,0,-39984,R4 730.55
1-C7-2858,GLASFIT SA  SERVICES (PTY) LTD,DENVER,Active,1,1,16,0,0,0,0,0,R30 879.68
1-C7-2860,ACCELERATION EMARKETING (PTY),ORA-4437_ACC006,Active,1,3,6,0,0,0,0,0,R16.67
1-C7-2867,T-SYSTEMS (PTY) LTD,ORA-4444_ACT001,Active,1,1,0,0,0,0,0,0,R33.33
1-C7-2870,ACUMEN TECHNOLOGIES CC,ORA-4447_ACU001,Active,1,1,2,0,0,0,0,0,R0.00
1-C7-2877,ADEPT INTERNET (PTY) LTD,ORA-4455_ADE003,Active,4,100,33,0,0,0,0,0,R898.77
1-C7-2878,ADULT WORLD GROUP (PTY) LTD,ORA-4456_ADU001,Active,1,2,6,0,0,0,0,0,R1 987.67
1-C7-2879,ADVANCENET,ORA-4457_ADV001,Active,1,1,3,2,0,0,-5520,0,R539.00
1-C7-2880,DIMENSION DATA. (PTY) LTD,ORA-4458_ADV004,Active,2,1,13,0,0,0,0,0,R0.00
1-C7-2886,NECSA,ORA-4465_AEC001,Active,2,1,15,0,404080,0,0,0,R50 864.69
1-C7-2888,JBJ INTERNET CC T/A SAI.CO.ZA,ORA-4467_CLU004,Active,3,138,475,129,90269.04,229881.12,0,-361767.36,R326 180.32
1-C7-2890,CMC NETWORK (PTY) LTD,ORA-4469_CMC001,Active,1,1,27,8,81177,0,-552550,0,R68 402.33
1-C7-2893,WORLDSVIEW TECHNOLOGIES (PTY) LTD,ORA-4472_CMS002,Active,1,3,0,0,0,0,0,0,R1 018.68
1-C7-2895,CMW OPERATIONS (PTY) LTD,ORA-4474_CMW001,Active,1,0,0,0,0,0,0,0,R71.00
1-C7-2903,CODE ONLINE,ORA-4482_COD003,Inactive,1,0,1,0,0,0,0,0,R0.00
1-C7-2905,SMART PHONE (PTY) LTD,ORA-4484_COI001,Active,1,0,29,2,0,0,0,-309072,R64 622.99
1-C7-2909,COLUMBUS STAINLESS (PTY) LTD,ORA-4488_COL007,Active,1,1,15,0,0,0,0,0,R3 110.00
1-C7-2910,COLORPRESS (PTY) LTD,ORA-4489_COL008,Active,1,1,0,2,0,0,0,-14232.96,R395.36
1-C7-2915,COMPASS INSURANCE CO. LTD,ORA-4495_COM017,Active,1,2,7,0,0,0,0,0,R2 162.27
1-C7-2919,ION ACCESS CC,ORA-4499_COM030,Active,1,41,267,26,177019.54,12960,0,0,R142 896.17
1-C7-2922,COMAIR LIMITED,ORA-4502_COM054,Active,1,1,35,56,-1075120,0,0,-1790478.96,R227 850.31
1-C7-2924,COMPUTER MAINTENANCE & REPAIR,ORA-4504_COM060,Active,1,6,3,0,750,0,0,0,R3 020.82
1-C7-2925,COMCORP ONLINE (PTY) LTD,ORA-4505_COM061,Active,1,0,19,2,161500,0,0,0,R33 503.21
1-C7-2932,COMPETITIVE PC'S & ACCESSORIES,ORA-4513_COM075,Active,1,35,111,0,0,0,0,0,R0.00
1-C7-2933,ACTIS AFRICA LIMITED,ORA-4514_COM076,Active,1,1,9,4,0,0,0,0,R6 424.00
1-C7-2934,COMPRSA,ORA-4515_COM077,Active,1,1,3,1,0,0,0,0,R3 200.00
1-C7-2935,COMSOL NETWORKS (PTY) LTD,ORA-4516_COM079,Active,1,28,101,9,930672,0,0,-513072,R155 020.36
1-C7-2941,PRICEWATERHOUSECOOPERS COMBINED SYSTEMS (PTY) LTD,ORA-4522_COM086,Active,1,1,9,0,0,0,0,0,R0.00
1-C7-2951,COMPUSYS,ORA-4532_COM098,Active,1,21,46,2,0,0,0,0,R31 130.83
1-C7-2954,CONSTRUCTION COMPUTER SOFT,ORA-4535_CON001,Active,1,0,30,3,113240,4941.6,0,0,R49 774.30
1-C7-2958,CONSILIUM CAPITAL,ORA-4539_CON013,Active,1,1,5,4,0,0,0,-35739,R2 763.15
1-C7-2961,CONTRON.BIZ CC,ORA-4542_CON025,Inactive,0,0,0,0,0,0,0,0,R0.00
1-C7-2964,CARECROSS HEALTH (PTY) LTD,ORA-4545_CON061,Active,1,2,8,22,0,0,0,-771252,R23 892.89
1-C7-2967,MIX TELEMATICS INTERNATIONAL (PTY) LTD,ORA-4549_CON065,Active,1,0,0,0,0,0,0,0,R563.83
1-C7-2969,MIX TELEMATICS INTERNATIONAL (PTY) LTD,ORA-4551_CON067,Active,1,3,270,44,590519.54,644531.6,0,-3035592,R947 131.16
1-C7-2970,AND BEYOND SA TRAVEL (PTY) LTD,ORA-4552_CON068,Active,1,5,19,0,0,0,0,0,R0.00
1-C7-2972,PRICEWATERHOUSECOOPERS,ORA-4554_COO001,Active,3,40,510,234,29177930.66,873847.32,0,0,R1 655 765.18
1-C7-2973,CO-OPERATIVE COMPUTING,ORA-4555_COO002,Active,4,18,177,15,0,0,0,-179716.68,R75 643.71
1-C7-2974,REALWORLD MARKETING CC,ORA-4556_COO007,Active,1,6,9,7,0,0,0,0,R9 807.75
1-C7-2980,CORPCAM.COM (PTY) LTD,ORA-4562_COR016,Active,1,1,16,5,0,0,0,-96094.8,R8 741.50
1-C7-2982,COROBRIK,ORA-4564_COR020,Active,1,3,105,22,284334,47250,0,0,R84 716.45
1-C7-2985,ROLLERBRAKE,ORA-4567_COR025,Active,1,0,0,0,0,0,0,0,R461.50
1-C7-2990,CAPE TOWN INTERNATIONAL CONVENTION CENTRE COMPANY SOC LTD  RF,ORA-4572_COR030,Active,1,1,5,0,0,0,0,0,R746.48
1-C7-2994,COUNCIL FOR GEOSCIENCE,ORA-4576_COU002,Active,1,11,64,7,1439744,0,0,-62640,R85 750.43
1-C7-2996,COUNCIL FOR MEDICAL SCHEMES,ORA-4578_COU007,Active,1,1,22,0,0,0,0,0,R39 681.47
1-C7-2999,CPC PLUS SOLUTIONS CC,ORA-4581_CPC002,Active,4,112,137,3,0,0,0,-74160,R35 515.71
1-C7-3000,CQS TECHNOLOGY HOLDING (PTY) LTD,ORA-4582_CQS001,Active,1,1,1,0,540,0,0,0,R621.11
1-C7-3002,FURNITURE BARGAINING COUNCIL,ORA-4585_CRA011,Active,1,6,4,0,0,0,0,0,R1 969.00
1-C7-3004,CREDA COMMUNICATION (PTY) LTD,ORA-4587_CRE005,Active,1,1,4,0,0,0,0,0,R2 662.80
1-C7-3012,CROSS BORDER ROAD TRANSPORT AGENCY,ORA-4596_CRO005,Active,1,1,14,3,15386.16,0,0,0,R18 371.68
1-C7-3013,CRS COMPUTER SERVICES,ORA-4597_CRS001,Active,2,8,2,0,0,0,0,0,R18.67
1-C7-3016,CRYSTAL COMMUNICATIONS,ORA-4601_CRY004,Active,2,100,78,8,120944,0,0,0,R96 905.41
1-C7-3020,CSIR - COMPUTING SERVICES,ORA-4605_CSI001,Active,3,3,11,0,1290374,0,0,0,R142 835.63
1-C7-3037,CYNETX,ORA-4624_CYN001,Active,1,1,0,0,0,0,0,0,R233.50
1-C7-3042,DA GAMA TEXTILES A DIVISION OF THE GOODHOPE TEXTI,ORA-4629_DAG001,Active,1,1,17,2,0,0,0,-51312,R2 430.54
1-C7-3044,DANFOSS,ORA-4631_DAN002,Active,1,1,6,0,0,0,0,0,R6 424.00
1-C7-3047,ARIVIA.KOM (JHB),ORA-4634_DAT001,Active,1,0,0,0,0,0,0,0,R0.00
1-C7-3050,DATAMAX (PTY) LTD,ORA-4638_DAT013,Active,1,1,14,2,0,0,0,0,R2 875.71
1-C7-3052,DATACENTRIX (PTY)LTD,ORA-4640_DAT015,Active,1,2,0,2,0,0,0,-15456000,R689 015.60
1-C7-3053,DATACREW,ORA-4641_DAT017,Active,1,12,56,5,0,0,0,-12144,R2 954.05
1-C7-3055,DATABUILD,ORA-4643_DAT019,Active,1,1,0,0,0,0,0,0,R180.79
1-C7-3057,FIVEFRIDAY (PTY) LTD,ORA-4645_DAT021,Active,1,1,0,2,0,0,0,-2262.12,R100.36
1-C7-3059,BRITEHOUSE A DIVISION OF DIMENSION DATA,ORA-4647_DAT200,Active,1,4,178,23,408971.44,189796,0,0,R87 789.04
1-C7-3060,ARAMEX SOUTH AFRICA (PTY) LTD,ORA-4648_DATA010,Active,2,20,309,26,44610,0,0,-330924,R246 798.43
1-C7-3061,DAV PROFESSIONAL PLACEMENT GRP,ORA-4649_DAV004,Active,1,0,1,0,0,0,0,0,-R56.00
1-C7-3072,DE BEERS GROUP SERVICES (PTY) LTD,ORA-4660_DEB005,Active,2,18,129,0,0,0,0,0,R298 948.43
1-C7-3075,ISQUARED TECHNOLOGIES (PTY) LTD,ORA-4663_DEB016,Active,1,25,99,9,0,0,-8616,-13154.4,R25 648.87
1-C7-3083,DE KLERK & VAN GEND,ORA-4671_DEK001,Active,1,1,1,0,0,0,0,0,R508.20
1-C7-3085,DELOITTE & TOUCHE,ORA-4673_DEL006,Active,1,35,707,158,2602011.42,135016.24,-35648.28,-448217.52,R1 334 558.09
1-C7-3092,DEMOCRATIC NURSING ORGANISATION,ORA-4680_DEM005,Active,1,1,6,0,0,0,0,0,R6 855.58
1-C7-3096,NATIONAL TREASURY,ORA-4684_DEP001,Active,1,1,8,0,303350,0,0,0,R11 793.45
1-C7-3102,DERIVCO,ORA-4691_DER001,Active,2,2,162,20,123494,0,0,0,R533 169.04
1-C7-3109,DESKTOP BUSINESS SOLUTIONS CC,ORA-4698_DES003,Active,1,7,15,8,0,0,0,0,R24 087.88
1-C7-3112,DEUTSCHE SECURITIES (PTY) LTD,ORA-4701_DEU001,Active,1,4,57,2,15000,1400,0,0,R323 434.27
1-C7-3119,DIAMATRIX CC,ORA-4710_DIA005,Active,3,13,12,0,0,0,0,0,R186.67
1-C7-3124,DIGITAL MALL (PTY) LTD,ORA-4715_DIG011,Active,1,1,71,2,17656,0,-10032,0,R67 607.78
1-C7-3126,DIGITAL SCIENCE (PTY) LTD,ORA-4717_DIG015,Active,1,35,56,2,0,0,0,0,-R208.92
1-C7-3132,DIGICALL SOLUTIONS (PTY) LTD,ORA-4723_DIG023,Active,1,0,7,0,0,0,0,0,R27 838.23
1-C7-3136,DIMENSION DATA (PTY) LTD PE,ORA-4727_DIM001,Active,4,75,952,156,11258586.96,2115567.9,0,-368572.2,R1 979 311.73
1-C7-3138,DIMENSION DATA  (PTY) LTD,BRYANSTON,Active,3,34,597,95,5000848.8,2335177.8,0,-57388.8,R1 477 291.69
1-C7-3139,DIMENSION DATA CAPE - BP,ORA-4731_DIM008,Active,1,35,1024,110,300,2772,0,0,R40 553.50
1-C7-3140,DIMENSION DATA MANAGEMENT SERVICES,ORA-4732_DIM009,Active,1,72,768,165,11309731,749930,0,-120360,R4 632 239.10
1-C7-3141,DIMENSION DATA (PTY) LTD.,ORA-4733_DIM010,Active,1,32,458,63,504133.6,0,-25650,-66676.8,R253 310.46
1-C7-3144,DIMENSION DATA (PTY) LTD - GROWTHPOINT,ORA-4736_DIM016,Active,2,88,802,106,188178,148119.92,0,-67616.16,R378 054.24
1-C7-3147,DIMENSION DATA (PTY) LTD MACSTEEL,ORA-4739_DIM021,Active,1,9,50,46,217500,0,0,-498297,R44 414.65
1-C7-3150,DIMENSION DATA (PTY) LTD - ADCORP,DIMENSION DATA (PTY) LTD - ADCORP,Active,1,32,43,9,0,0,0,-8400,R2 824.22
1-C7-3151,DIMENSION DATA BUSINESS UNITS,ORA-4743_DIM026,Active,1,0,0,0,0,0,0,0,R16.67
1-C7-3154,DIMENSION DATA (PTY) LTD - ITISS,ORA-4746_DIM032,Active,12,537,7444,1123,9161516.53,2668985.12,-20790.8,-3349194.6,R4 701 686.26
1-C7-3156,DIMENSION DATA (PTY) LTD (CONTRACTS),ORA-4748_DIM036,Active,11,11,589,74,2882358.06,181247.2,0,-189306,R543 116.19
1-C7-3157,DIMENSION DATA (PTY) LTD - MIBF,ORA-4749_DIM037,Active,2,3,117,25,3319,800,0,0,R124 087.40
1-C7-3160,DIMENSION DATA KZN VCP,ORA-4753_DIM041,Active,1,15,8,8,5374,0,0,-23628,R696.01
1-C7-3164,DINERS CLUB SA (PTY) LTD,ORA-4757_DIN002,Active,1,1,36,2,0,0,0,0,R33 315.24
1-C7-3165,DIRECT AXIS,ORA-4758_DIR001,Active,2,6,591,60,694542,67582.24,0,-318000,R862 771.23
1-C7-3173,DISTELL LIMITED,DISTELL LIMITED,Active,1,1,82,4,640000,0,0,-110208,R158 118.63
1-C7-3176,DIVERSE LABELLING CONSULTANTS,ORA-4769_DIV003,Active,1,0,0,0,0,0,0,0,R83.33
1-C7-3178,DLM,ORA-4771_DLM001,Inactive,0,0,0,0,0,0,0,0,R0.00
1-C7-3187,"DRAKE & SCULL FM, A DIVISION OF TSEBO OUTSOURCING GROUP (PTY)  LTD",ORA-4781_DRA003,Active,1,1,3,0,0,0,0,0,R0.00
1-C7-3191,DSE STRUCTURAL ENGINEERS & CON,ORA-4786_DSE001,Active,1,1,0,2,0,0,0,0,R917.77
1-C7-3193,CAN DO CONSULTING (PTY) LTD,ORA-4788_DTI001,Active,1,0,2,0,0,0,0,0,R2 212.47
1-C7-3194,DUFERCO STEEL PROCESSING (PTY) LTD,ORA-4789_DUF001,Active,1,1,0,6,0,0,0,0,R56.00
1-C7-3195,GLENCORE OPERATIONS SOUTH AFRICA,ORA-4790_DUI001,Active,1,2,4,9,0,0,0,-99954.24,R643.42
1-C7-3199,ETHEKWINI MUNICIPALITY,ORA-4794_DUR004,Active,1,3,64,7,10065482,0,-96354,0,R115 403.90
1-C7-3201,EVEREADY (PTY) LTD,ORA-4796_DUR008,Active,1,4,0,0,0,0,0,0,R2 066.19
1-C7-3212,EASY RX SUPPORT (PTY) LTD,ORA-4807_EAS005,Active,1,2,13,0,0,0,0,0,R6 840.39
1-C7-3214,EASTCAPE.NET,ORA-4809_EAS008,Active,1,3,49,2,104092,0,0,0,R10 761.86
1-C7-3216,EASTERN CAPE DEVELOPMENT CORPORATION,ORA-4811_EAS012,Active,1,6,61,5,1301076.4,0,0,0,R39 310.37
1-C7-3217,EASTERN CAPE GAMBLING & BETTING BOARD,ORA-4812_EAS013,Active,1,0,13,0,34094,0,0,0,R3 130.00
1-C7-3224,THE IMMEDIA ECOSYSTEM (PTY) LTD,ORA-4820_ECA001,Active,1,58,36,8,35165.52,0,0,-446700,R46 994.16
1-C7-3226,ECENTRIC PAYMENT SYSTEMS (PTY) LTD,ORA-4822_ECE001,Active,1,1,35,8,4300,22798,0,0,R25 147.27
1-C7-3236,EDCON LIMITED,ORA-4832_EDC001,Active,1,31,490,18,0,2800,0,-338367.12,R783 250.45
1-C7-3238,HEWLETT-PACKARD SOUTH AFRICA (PTY) LIMITED,ORA-4834_EDS001,Active,2,6,4,0,0,0,0,0,R0.00
1-C7-3241,EDUCATION AFRICA,ORA-4837_EDU001,Active,1,1,6,0,0,0,0,0,R0.00
1-C7-3243,JHB DEVELOPMENT AGENCY,ORA-5474_JHB005,Active,2,0,49,6,18270,0,0,0,R96 478.90
1-C7-3244,CITY OF JOBURG PROPERTY COMPANY (PTY) LTD,ORA-5475_JHB006,Active,1,26,329,32,642998.88,49108,0,-23628,R278 442.42
1-C7-3246,JAYCOR INTERNATIONAL CC,ORA-5477_JIC001,Active,1,1,2,2,0,0,0,0,R1 251.04
1-C7-3250,JANUS-MAIL.COM T/A  JANUS IT,ORA-5481_JMC001,Active,2,13,132,0,0,0,0,0,R41 882.61
1-C7-3252,MOTLA UTILITIES (PTY) LTD,ORA-5483_JMS001,Active,1,2,5,0,0,0,0,0,R1 357.66
1-C7-3254,THE JOHANNESBURG FRESH PRODUCE,ORA-5486_JOH008,Active,1,2,72,4,350386,0,0,0,R27 126.97
1-C7-3256,JOHNSON CRANE HIRE,ORA-5488_JOH011,Active,1,1,10,0,352870,0,0,0,R4 332.49
1-C7-3257,JOHN RADFORD ARCHITECTS,ORA-5489_JOH012,Active,1,1,1,0,0,0,0,0,R703.64
1-C7-3261,JOY MINING MACHINERY (PTY) LTD,ORA-5493_JOY001,Active,1,1,9,0,0,0,0,0,R4 050.25
1-C7-3264,JSE LIMITED,ORA-5496_JSE001,Active,1,2,303,64,1288273.26,34296,0,-111744,R853 745.46
1-C7-3268,JUNK MAIL PRINT MEDIA (PTY) LTD,ORA-5500_JUN001,Active,1,7,85,12,0,542160,0,-756252,R193 912.85
1-C7-3270,AVON JUSTINE (PTY) LTD,ORA-5502_JUS002,Active,1,7,152,4,0,0,0,-2616,R229 572.59
1-C7-3271,JUST ENOUGH,ORA-5503_JUS003,Active,1,1,32,2,0,0,0,0,R48 540.61
1-C7-3272,JUTA LAW,ORA-5504_JUT001,Active,2,1,48,0,122116,0,0,0,R86 936.16
1-C7-3281,KATIDE INFORMATION & MANAGEMENT,ORA-5515_KAT007,Inactive,2,0,0,0,0,0,0,0,R0.00
1-C7-3282,KAWENA DISTRIBUTORS (PTY) LTD,ORA-5516_KAW002,Active,1,11,0,0,0,0,0,0,R0.00
1-C7-3283,KAYA FM (PTY) LTD,ORA-5517_KAY001,Active,1,1,16,1,139884,0,0,0,R26 014.37
1-C7-3285,KATHEA COMMUNICATION SOLUTIONS,ORA-5519_KCS001,Active,1,1,4,0,0,0,0,0,R0.00
1-C7-3290,VINCEMUS INVESTMENTS (PTY) LTD (KEMPSTON),ORA-5524_KEM002,Active,2,61,321,117,1093924.8,221140.64,0,-54317.16,R65 234.86
1-C7-3292,PARSONS BRINCKERHOFF AFRICA (PTY) LTD,ORA-5526_KEN006,Active,1,3,48,16,0,0,0,-529080,R56 768.49
1-C7-3293,KEPETHEG DEVELOPMENT AND IMPLEMENTATION CC,ORA-5527_KEP001,Active,1,0,0,0,0,0,0,0,R2 291.36
1-C7-3294,CDK GLOBAL (UK) LIMITED,ORA-5528_KER001,Active,1,19,506,113,2303403,22361,3141,0,R481 738.58
1-C7-3297,V OFFICE,ORA-5531_KEV002,Active,2,71,36,2,0,0,0,-16921.8,R9 052.93
1-C7-3299,KEYNOTE SYSTEMS INC.,ORA-5533_KEY001,Active,1,1,30,10,0,0,0,-170700,R34 084.07
1-C7-3300,CAPITEC BANK LIMITED,ORA-5534_KEY002,Active,2,1,167,48,11119932.88,252467.9,0,-28872,R249 060.90
1-C7-3302,KEY MOTOR GROUP PTY LTD,ORA-5536_KEY005,Active,1,2,9,2,98500,0,0,0,R8 649.18
1-C7-3307,WHIRLPOOL SA (PTY) LTD,ORA-5541_KIC001,Active,1,5,74,0,49596,0,0,0,R67 046.37
1-C7-3309,KIMBERLY-CLARK OF SA (PTY) LTD,ORA-5543_KIM010,Active,1,1,9,0,0,0,0,0,R34 575.07
1-C7-3311,KINGSLEY TECHNOLOGIES (PTY)LTD,ORA-5545_KIN002,Active,1,5,4,0,0,0,0,0,R0.00
1-C7-3312,ALBANY SCHOOL'S NETWORK,ORA-5546_KIN003,Active,1,0,14,3,0,0,0,-59976,R8 854.32
1-C7-3316,KING JAMES ADVERTISING,ORA-5551_KIN011,Active,1,1,6,0,0,0,0,0,R5 805.00
1-C7-3320,ORACLE CORPORATION,ORA-5556_KNO001,Active,2,8,60,10,0,0,0,-2766300,R516 249.20
1-C7-3322,EXECUTIVE SOLUTIONS (PTY) LTD,ORA-4919_ESC002,Active,1,38,290,9,143148,0,0,-134484,R93 777.20
1-C7-3329,THE ESTATE AGENCY AFFAIRS BOARD,ORA-4927_EST001,Active,1,1,11,3,0,0,0,0,R33 140.17
1-C7-3331,ETDPSETA,ORA-4930_ETD002,Active,1,12,184,21,797368,9600,0,0,R120 810.95
1-C7-3332,ETHNIKS SYSTEMS,ORA-4931_ETH001,Active,1,1,95,21,448447.48,1120,-28260,0,R67 933.52
1-C7-3339,OMNICOM MEDIA GROUP S.A. (PTY) LTD,ORA-4938_EUR001,Active,1,1,19,4,94582,0,0,0,R49 393.65
1-C7-3342,EVERTRADE (PTY) LTD,ORA-4941_EVE002,Active,1,4,278,10,0,34280,0,-28800,R76 194.20
1-C7-3351,FRASER ALEXANDER (PTY) LTD,ORA-4951_FAG002,Active,1,1,6,4,0,0,0,-59880,R4 990.00
1-C7-3352,FAIR CAPE DAIRIES (PTY) LTD,ORA-4952_FAI002,Active,1,1,1,0,0,0,0,0,R67.39
1-C7-3361,FEDBOND PARTICIPATION MORTGAGE BOND (PTY) LTD,ORA-4961_FED021,Active,1,3,24,4,0,0,0,-45900,R12 221.35
1-C7-3379,FINANT 24 (PTY) LTD,ORA-4979_FIN014,Active,2,8,2,0,0,0,0,0,R110.50
1-C7-3382,FIRST NATIONAL BATTERY,ORA-4982_FIR004,Active,1,0,1,0,0,0,0,0,R83.33
1-C7-3399,FLIGHT CENTRE LIMITED,ORA-5000_FLI005,Active,1,1,0,0,0,0,0,0,R307.30
