MASTER_ID,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,REVENUE
1-C7-12576,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.93
1-C7-12585,Active,1.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,1654.86
1-C7-12587,Active,1.00,15.00,26.00,2.00,0.00,0.00,0.00,-2964.00,-1545.06
1-C7-12631,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,2107.44
1-C7-12633,Active,1.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12653,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16610.00
1-C7-12666,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,235.98
1-C7-12740,Active,1.00,1.00,12.00,6.00,135754.00,0.00,0.00,0.00,17564.31
1-C7-12747,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,140.00
1-C7-12780,Active,1.00,10.00,129.00,13.00,80900.00,0.00,0.00,-1697607.00,110264.03
1-C7-12791,Active,1.00,1.00,14.00,0.00,0.00,0.00,0.00,0.00,6838.00
1-C7-12819,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,10019.00
1-C7-12828,Active,1.00,5.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12837,Active,1.00,2.00,5.00,2.00,0.00,0.00,0.00,-82857.60,2529.29
1-C7-12860,Active,1.00,1.00,11.00,4.00,0.00,0.00,0.00,0.00,8358.96
1-C7-12862,Active,1.00,0.00,17.00,5.00,135856.00,23400.00,0.00,0.00,11658.30
1-C7-1287,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,2099.89
1-C7-12880,Inactive,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12914,Active,1.00,4.00,28.00,0.00,0.00,0.00,0.00,0.00,20167.82
1-C7-12917,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,-10141.46
1-C7-12920,Active,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-12925,Active,1.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,1512.00
1-C7-12927,Active,1.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,928.06
1-C7-12946,Active,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,8293.42
1-C7-13000,Active,1.00,2.00,66.00,5.00,174400.00,0.00,0.00,-53460.00,172134.71
1-C7-13175,Active,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,-225.00
1-C7-13196,Active,1.00,5.00,194.00,29.00,181205.60,47846.00,0.00,0.00,100788.53
1-C7-13203,Active,1.00,223.00,1573.00,276.00,2201763.70,1358112.16,0.00,-156384.00,597594.68
1-C7-13273,Active,1.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,17271.70
1-C7-13495,Active,1.00,0.00,35.00,4.00,1822560.00,0.00,0.00,0.00,1196.74
1-C7-13700,Active,2.00,2.00,66.00,0.00,0.00,0.00,0.00,0.00,90158.16
1-C7-13720,Active,1.00,12.00,214.00,30.00,-2693250.00,0.00,0.00,-2324226.24,340162.89
1-C7-13744,Active,1.00,1.00,12.00,0.00,0.00,0.00,0.00,0.00,7600.00
1-C7-13858,Active,1.00,3.00,36.00,4.00,0.00,0.00,0.00,0.00,52540.51
1-C7-13940,Active,2.00,111.00,507.00,2.00,0.00,0.00,-3139608.00,0.00,682176.62
1-C7-14053,Active,1.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-14109,Active,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,2053.43
1-C7-14219,Active,2.00,16.00,325.00,157.00,282500.40,0.00,0.00,-5681397.84,700423.29
1-C7-14298,Active,1.00,0.00,9.00,2.00,0.00,0.00,0.00,0.00,28786.00
1-C7-1430,Active,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-14479,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,217.28
1-C7-14785,Active,1.00,10.00,323.00,15.00,62500.00,0.00,-1326.36,-163404.72,225372.17
1-C7-1714,Active,2.00,0.00,5.00,3.00,0.00,0.00,0.00,-117123.60,5210.00
1-C7-1739,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-1751,Active,1.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-1893,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,394.80
1-C7-2132,Inactive,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2187,Inactive,1.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,155.12
1-C7-2240,Active,1.00,8.00,30.00,2.00,0.00,0.00,0.00,-166973.64,49410.01
1-C7-2251,Active,1.00,2.00,29.00,4.00,0.00,0.00,0.00,0.00,29253.87
1-C7-2256,Active,1.00,1.00,11.00,0.00,0.00,0.00,0.00,0.00,2336.94
1-C7-2270,Active,1.00,2.00,0.00,23.00,0.00,0.00,0.00,0.00,112.00
1-C7-2279,Active,1.00,0.00,12.00,0.00,186472.00,0.00,0.00,0.00,35919.00
1-C7-2282,Active,1.00,0.00,0.00,0.00,1272538.00,0.00,0.00,0.00,1366.67
1-C7-2286,Active,1.00,1.00,5.00,3.00,64480.08,0.00,0.00,0.00,15761.79
1-C7-2295,Active,4.00,94.00,1215.00,54.00,4114751.60,0.00,0.00,-998297.76,1598225.24
1-C7-2299,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,106.67
1-C7-2316,Active,1.00,1.00,55.00,0.00,0.00,0.00,0.00,0.00,303.79
1-C7-2318,Active,1.00,6.00,99.00,7.00,29406.00,0.00,0.00,0.00,84441.55
1-C7-2319,Active,1.00,8.00,0.00,31.00,0.00,0.00,0.00,-316097.40,9026.88
1-C7-2322,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
1-C7-2324,Active,1.00,21.00,23.00,4.00,0.00,0.00,0.00,-3600.00,1882.73
1-C7-2330,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67
1-C7-2331,Active,1.00,1.00,69.00,4.00,0.00,0.00,0.00,-7440.00,63992.49
1-C7-2342,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,121573.37
1-C7-2343,Active,1.00,7.00,15.00,8.00,121822.00,68816.00,0.00,-9228.00,19073.07
1-C7-2344,Active,1.00,0.00,0.00,2.00,360650.00,0.00,0.00,0.00,5000.00
1-C7-2345,Active,1.00,5.00,45.00,8.00,2031497.08,67552.00,0.00,0.00,126416.04
1-C7-2346,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2347,Active,1.00,50.00,203.00,33.00,0.00,0.00,0.00,-584280.00,283947.07
1-C7-2352,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,3010.67
1-C7-2353,Active,1.00,0.00,9.00,2.00,18182.00,0.00,0.00,-14834.40,824.13
1-C7-2357,Active,2.00,1.00,16.00,2.00,0.00,0.00,0.00,25284.00,4034.12
1-C7-2366,Active,1.00,1.00,23.00,0.00,0.00,0.00,0.00,0.00,21098.39
1-C7-2369,Active,1.00,0.00,158.00,15.00,495100.00,94200.00,0.00,-17820.00,344920.20
1-C7-2387,Active,1.00,10.00,357.00,54.00,547717.50,126303.92,0.00,-736836.00,896004.69
1-C7-2389,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3824.43
1-C7-2390,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
1-C7-2392,Active,1.00,6.00,534.00,89.00,1417342.00,0.00,0.00,-69550.00,100310.04
1-C7-2393,Active,1.00,1.00,13.00,4.00,0.00,0.00,0.00,-47256.00,8090.91
1-C7-2397,Active,1.00,3.00,14.00,0.00,0.00,0.00,0.00,0.00,2909.19
1-C7-24,Active,1.00,3.00,46.00,0.00,0.00,0.00,0.00,0.00,24563.91
1-C7-2402,Active,1.00,5.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2404,Active,1.00,0.00,91.00,23.00,865688.00,0.00,0.00,-7260.00,92474.61
1-C7-2405,Active,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,-2494.80
1-C7-2408,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1192.88
1-C7-2411,Active,1.00,1.00,77.00,4.00,12000.00,0.00,0.00,-40272.00,64886.39
1-C7-2413,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2415,Active,1.00,31.00,246.00,73.00,286760.00,0.00,0.00,-1635970.56,410029.08
1-C7-2416,Active,2.00,19.00,447.00,42.00,159792.00,0.00,0.00,-2802019.92,521991.62
1-C7-2417,Active,3.00,1.00,22.00,4.00,703076.00,0.00,0.00,-32400.00,134294.21
1-C7-2420,Active,1.00,11.00,247.00,39.00,0.00,0.00,0.00,0.00,2754111.11
1-C7-2423,Active,1.00,1.00,40.00,1.00,0.00,0.00,0.00,-16428.00,26460.12
1-C7-2432,Active,1.00,1.00,13.00,0.00,0.00,0.00,0.00,0.00,3838.06
1-C7-2433,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,135.00
1-C7-2437,Active,5.00,8.00,72.00,2.00,0.00,0.00,0.00,-42360.00,112060.03
1-C7-2439,Active,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1682.39
1-C7-2443,Active,3.00,65.00,233.00,10.00,119352.00,0.00,0.00,-71880.00,197842.92
1-C7-2446,Active,1.00,1.00,49.00,30.00,27280.00,0.00,0.00,0.00,34961.05
1-C7-2451,Active,2.00,20.00,82.00,0.00,0.00,0.00,0.00,0.00,27152.46
1-C7-2457,Active,1.00,2.00,13.00,0.00,0.00,0.00,0.00,0.00,3136.28
1-C7-2460,Active,1.00,1.00,14.00,0.00,0.00,0.00,0.00,0.00,5753.70
1-C7-2461,Active,1.00,1.00,0.00,4.00,0.00,0.00,0.00,-19447.80,261.10
1-C7-2466,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,-857.47
1-C7-2467,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,-200.00
1-C7-2479,Active,1.00,2.00,179.00,2.00,0.00,0.00,0.00,-41983.92,669984.59
1-C7-2482,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1695.00
1-C7-2483,Inactive - Request,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2494,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,3451.28
1-C7-2498,Active,1.00,4.00,67.00,0.00,0.00,0.00,0.00,0.00,60053.42
1-C7-2500,Active,1.00,1.00,24.00,5.00,0.00,0.00,0.00,-24228.00,3884.62
1-C7-2501,Active,1.00,3.00,69.00,2.00,306980.00,0.00,0.00,0.00,197541.11
1-C7-2507,Active,1.00,0.00,89.00,8.00,365832.00,0.00,0.00,0.00,55682.52
1-C7-2512,Active,3.00,33.00,438.00,71.00,719345.60,1206689.72,-30720.00,-91779.00,830620.65
1-C7-2515,Active,1.00,8.00,23.00,0.00,0.00,0.00,0.00,0.00,6086.94
1-C7-2534,Active,3.00,94.00,884.00,209.00,3221991.26,37720.00,0.00,-154140.00,955370.03
1-C7-2535,Inactive,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2536,Active,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2537,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,544.13
1-C7-2538,Active,1.00,1.00,28.00,4.00,0.00,0.00,0.00,-96847.08,27579.16
1-C7-2544,Active,1.00,0.00,59.00,4.00,11294.00,0.00,1100.00,0.00,26731.03
1-C7-2545,Active,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2547,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,685.67
1-C7-2548,Active,1.00,2.00,62.00,2.00,362400.00,0.00,0.00,-90000.00,270970.55
1-C7-2551,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,113.84
1-C7-2552,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,434.56
1-C7-2555,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,43.83
1-C7-2559,Active,1.00,11.00,8.00,2.00,108748.00,0.00,0.00,-20083.80,0.00
1-C7-2563,Active,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,33994.46
1-C7-2572,Active,1.00,11.00,44.00,0.00,0.00,0.00,0.00,0.00,48171.85
1-C7-2581,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2584,Active,1.00,0.00,87.00,13.00,0.00,0.00,0.00,-431755.08,40276.42
1-C7-2595,Active,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00
1-C7-2596,Active,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,21033.29
1-C7-2600,Active,2.00,1.00,11.00,7.00,53525.00,0.00,0.00,0.00,5172.58
1-C7-2603,Active,1.00,6.00,193.00,11.00,39926.00,0.00,-60000.00,0.00,193129.39
1-C7-2622,Active,2.00,2.00,22.00,0.00,59712.00,0.00,0.00,0.00,17856.67
1-C7-2626,Active,1.00,1.00,2.00,2.00,803328.00,0.00,0.00,0.00,37731.00
1-C7-2658,Active,1.00,1.00,14.00,0.00,0.00,12600.00,0.00,0.00,21239.51
1-C7-2660,Active,1.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,2286.33
1-C7-2663,Active,1.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,1661.66
1-C7-2671,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,-25080.00,1224.10
1-C7-2681,Active,1.00,2.00,0.00,6.00,0.00,0.00,0.00,0.00,18.67
1-C7-2685,Active,1.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-C7-2690,Active,1.00,3.00,66.00,6.00,20214.00,0.00,0.00,-2167.44,14576.00
1-C7-2691,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,54.00
1-C7-2697,Active,1.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,-2162.16
1-C7-2699,Active,1.00,2.00,1.00,5.00,0.00,0.00,0.00,-759986.64,-32065.13
1-C7-2700,Active,1.00,0.00,79.00,0.00,689772.00,0.00,0.00,0.00,46211.04
1-C7-2703,Active,1.00,60.00,744.00,100.00,310500.00,73444.80,0.00,-31500.00,738609.53
1-C7-2708,Active,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,4191.89
1-C7-2709,Active,1.00,12.00,3.00,1.00,0.00,0.00,0.00,0.00,1419.50
1-C7-2713,Active,1.00,4.00,314.00,24.00,621998.00,743412.00,0.00,-109296.00,799025.01
1-C7-2714,Active,2.00,1.00,1.00,0.00,208520.00,0.00,0.00,0.00,33.33
1-C7-2718,Active,1.00,1.00,15.00,11.00,96856.00,0.00,-19152.00,-20941.80,31728.09
1-C7-2722,Active,2.00,2.00,4.00,2.00,0.00,0.00,0.00,-23628.00,1827.32
1-C7-2728,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1385.67
1-C7-2729,Active,5.00,0.00,44.00,1.00,0.00,0.00,0.00,0.00,145717.33
1-C7-2735,Active,1.00,1.00,3.00,7.00,0.00,0.00,0.00,-409882.44,-330.21
1-C7-2738,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,561.67
1-C7-2743,Active,1.00,1.00,8.00,4.00,0.00,0.00,0.00,-810334.80,119.09
1-C7-2745,Active,1.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2751,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2752,Active,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,38332.79
1-C7-2755,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,975.60
1-C7-2756,Active,1.00,3.00,10.00,2.00,0.00,0.00,0.00,-588126.00,5240.45
1-C7-2759,Active,2.00,19.00,1433.00,210.00,2781347.00,821477.03,-162671.04,-263700.00,688405.21
1-C7-2765,Active,1.00,1.00,51.00,2.00,0.00,0.00,0.00,0.00,5069.17
1-C7-2772,Active,1.00,3.00,148.00,6.00,254809.00,0.00,0.00,0.00,218361.66
1-C7-2775,Active,10.00,5.00,215.00,23.00,297064.00,88792.00,-52525.00,-904068.00,442237.51
1-C7-2781,Active,1.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,600.13
1-C7-2787,Active,1.00,15.00,780.00,67.00,522032.55,183951.00,0.00,0.00,1052865.57
1-C7-2788,Active,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,1985.67
1-C7-2790,Active,1.00,10.00,370.00,44.00,32310.56,-10512.52,0.00,-67740.00,93358.40
1-C7-2792,Active,2.00,172.00,1479.00,62.00,13538.72,2506.40,0.00,-183949.44,283973.98
1-C7-2800,Active,1.00,16.00,270.00,6.00,600.00,0.00,0.00,-96000.00,324551.10
1-C7-2801,Active,2.00,11.00,28.00,0.00,0.00,0.00,0.00,0.00,12750.00
1-C7-2804,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,-12707.52,0.00
1-C7-2806,Active,1.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,8661.19
1-C7-2807,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,13954.50
1-C7-2812,Active,1.00,8.00,199.00,36.00,374384.94,314244.08,0.00,0.00,170600.28
1-C7-2813,Active,1.00,3.00,152.00,57.00,2464300.40,0.00,0.00,-877857.60,142233.41
1-C7-2814,Active,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2819,Active,1.00,2.00,85.00,17.00,0.00,0.00,0.00,0.00,187198.59
1-C7-2823,Active,1.00,6.00,219.00,29.00,68856.00,94492.96,0.00,0.00,51921.45
1-C7-2824,Active,1.00,191.00,3324.00,283.00,1768900.64,1223484.00,0.00,-14179500.00,2346057.91
1-C7-2828,Active,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,720.24
1-C7-2831,Active,1.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,13621.53
1-C7-2832,Active,3.00,10.00,346.00,92.00,980801.80,5500.00,0.00,0.00,1373923.15
1-C7-2834,Active,1.00,3.00,62.00,9.00,0.00,1044618.00,0.00,0.00,211580.50
1-C7-2835,Active,1.00,0.00,7.00,4.00,45340.00,0.00,0.00,0.00,1186.95
1-C7-2837,Active,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2838,Active,1.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,15142.10
1-C7-2844,Active,1.00,1.00,45.00,0.00,0.00,0.00,0.00,0.00,122740.47
1-C7-2847,Active,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2851,Active,1.00,3.00,9.00,2.00,0.00,0.00,0.00,-20083.80,4950.56
1-C7-2852,Active,2.00,0.00,77.00,0.00,0.00,0.00,0.00,0.00,12500.00
1-C7-2856,Active,1.00,5.00,0.00,3.00,0.00,0.00,0.00,0.00,-108.67
1-C7-2857,Active,1.00,1.00,0.00,5.00,0.00,0.00,0.00,-39984.00,4730.55
1-C7-2858,Active,1.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,30879.68
1-C7-2860,Active,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,16.67
1-C7-2867,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
1-C7-2870,Active,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2877,Active,4.00,100.00,33.00,0.00,0.00,0.00,0.00,0.00,898.77
1-C7-2878,Active,1.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,1987.67
1-C7-2879,Active,1.00,1.00,3.00,2.00,0.00,0.00,-5520.00,0.00,539.00
1-C7-2880,Active,2.00,1.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2886,Active,2.00,1.00,15.00,0.00,404080.00,0.00,0.00,0.00,50864.69
1-C7-2888,Active,3.00,138.00,475.00,129.00,90269.04,229881.12,0.00,-361767.36,326180.32
1-C7-2890,Active,1.00,1.00,27.00,8.00,81177.00,0.00,-552550.00,0.00,68402.33
1-C7-2893,Active,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1018.68
1-C7-2895,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00
1-C7-2903,Inactive,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2905,Active,1.00,0.00,29.00,2.00,0.00,0.00,0.00,-309072.00,64622.99
1-C7-2909,Active,1.00,1.00,15.00,0.00,0.00,0.00,0.00,0.00,3110.00
1-C7-2910,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,-14232.96,395.36
1-C7-2915,Active,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,2162.27
1-C7-2919,Active,1.00,41.00,267.00,26.00,177019.54,12960.00,0.00,0.00,142896.17
1-C7-2922,Active,1.00,1.00,35.00,56.00,-1075120.00,0.00,0.00,-1790478.96,227850.31
1-C7-2924,Active,1.00,6.00,3.00,0.00,750.00,0.00,0.00,0.00,3020.82
1-C7-2925,Active,1.00,0.00,19.00,2.00,161500.00,0.00,0.00,0.00,33503.21
1-C7-2932,Active,1.00,35.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2933,Active,1.00,1.00,9.00,4.00,0.00,0.00,0.00,0.00,6424.00
1-C7-2934,Active,1.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,3200.00
1-C7-2935,Active,1.00,28.00,101.00,9.00,930672.00,0.00,0.00,-513072.00,155020.36
1-C7-2941,Active,1.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2951,Active,1.00,21.00,46.00,2.00,0.00,0.00,0.00,0.00,31130.83
1-C7-2954,Active,1.00,0.00,30.00,3.00,113240.00,4941.60,0.00,0.00,49774.30
1-C7-2958,Active,1.00,1.00,5.00,4.00,0.00,0.00,0.00,-35739.00,2763.15
1-C7-2961,Inactive,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2964,Active,1.00,2.00,8.00,22.00,0.00,0.00,0.00,-771252.00,23892.89
1-C7-2967,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563.83
1-C7-2969,Active,1.00,3.00,270.00,44.00,590519.54,644531.60,0.00,-3035592.00,947131.16
1-C7-2970,Active,1.00,5.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-2972,Active,3.00,40.00,510.00,234.00,29177930.66,873847.32,0.00,0.00,1655765.18
1-C7-2973,Active,4.00,18.00,177.00,15.00,0.00,0.00,0.00,-179716.68,75643.71
1-C7-2974,Active,1.00,6.00,9.00,7.00,0.00,0.00,0.00,0.00,9807.75
1-C7-2980,Active,1.00,1.00,16.00,5.00,0.00,0.00,0.00,-96094.80,8741.50
1-C7-2982,Active,1.00,3.00,105.00,22.00,284334.00,47250.00,0.00,0.00,84716.45
1-C7-2985,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,461.50
1-C7-2990,Active,1.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,746.48
1-C7-2994,Active,1.00,11.00,64.00,7.00,1439744.00,0.00,0.00,-62640.00,85750.43
1-C7-2996,Active,1.00,1.00,22.00,0.00,0.00,0.00,0.00,0.00,39681.47
1-C7-2999,Active,4.00,112.00,137.00,3.00,0.00,0.00,0.00,-74160.00,35515.71
1-C7-3000,Active,1.00,1.00,1.00,0.00,540.00,0.00,0.00,0.00,621.11
1-C7-3002,Active,1.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,1969.00
1-C7-3004,Active,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,2662.80
1-C7-3012,Active,1.00,1.00,14.00,3.00,15386.16,0.00,0.00,0.00,18371.68
1-C7-3013,Active,2.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00,18.67
1-C7-3016,Active,2.00,100.00,78.00,8.00,120944.00,0.00,0.00,0.00,96905.41
1-C7-3020,Active,3.00,3.00,11.00,0.00,1290374.00,0.00,0.00,0.00,142835.63
1-C7-3037,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,233.50
1-C7-3042,Active,1.00,1.00,17.00,2.00,0.00,0.00,0.00,-51312.00,2430.54
1-C7-3044,Active,1.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,6424.00
1-C7-3047,Active,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-C7-3050,Active,1.00,1.00,14.00,2.00,0.00,0.00,0.00,0.00,2875.71
1-C7-3052,Active,1.00,2.00,0.00,2.00,0.00,0.00,0.00,-15456000.00,689015.60
1-C7-3053,Active,1.00,12.00,56.00,5.00,0.00,0.00,0.00,-12144.00,2954.05
1-C7-3055,Active,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,180.79
1-C7-3057,Active,1.00,1.00,0.00,2.00,0.00,0.00,0.00,-2262.12,100.36
1-C7-3059,Active,1.00,4.00,178.00,23.00,408971.44,189796.00,0.00,0.00,87789.04
1-C7-3060,Active,2.00,20.00,309.00,26.00,44610.00,0.00,0.00,-330924.00,246798.43
1-C7-3061,Active,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,-56.00
1-C7-3072,Active,2.00,18.00,129.00,0.00,0.00,0.00,0.00,0.00,298948.43
1-C7-3075,Active,1.00,25.00,99.00,9.00,0.00,0.00,-8616.00,-13154.40,25648.87
1-C7-3083,Active,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,508.20
1-C7-3085,Active,1.00,35.00,707.00,158.00,2602011.42,135016.24,-35648.28,-448217.52,1334558.09
1-C7-3092,Active,1.00,1.00,6.00,0.00,0.00,0.00,0.00,0.00,6855.58
1-C7-3096,Active,1.00,1.00,8.00,0.00,303350.00,0.00,0.00,0.00,11793.45
1-C7-3102,Active,2.00,2.00,162.00,20.00,123494.00,0.00,0.00,0.00,533169.04
1-C7-3109,Active,1.00,7.00,15.00,8.00,0.00,0.00,0.00,0.00,24087.88
1-C7-3112,Active,1.00,4.00,57.00,2.00,15000.00,1400.00,0.00,0.00,323434.27
1-C7-3119,Active,3.00,13.00,12.00,0.00,0.00,0.00,0.00,0.00,186.67
1-C7-3124,Active,1.00,1.00,71.00,2.00,17656.00,0.00,-10032.00,0.00,67607.78
1-C7-3126,Active,1.00,35.00,56.00,2.00,0.00,0.00,0.00,0.00,-208.92
1-C7-3132,Active,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,27838.23
1-C7-3136,Active,4.00,75.00,952.00,156.00,11258586.96,2115567.90,0.00,-368572.20,1979311.73
1-C7-3138,Active,3.00,34.00,597.00,95.00,5000848.80,2335177.80,0.00,-57388.80,1477291.69
1-C7-3139,Active,1.00,35.00,1024.00,110.00,300.00,2772.00,0.00,0.00,40553.50
1-C7-3140,Active,1.00,72.00,768.00,165.00,11309731.00,749930.00,0.00,-120360.00,4632239.10
1-C7-3141,Active,1.00,32.00,458.00,63.00,504133.60,0.00,-25650.00,-66676.80,253310.46
1-C7-3144,Active,2.00,88.00,802.00,106.00,188178.00,148119.92,0.00,-67616.16,378054.24
